trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
3094,694,6,2023-07-28,599128,452201,2023-08-04
3095,667,3,2023-08-02,195675,197155,
3096,635,16,2023-06-17,604207,586696,2023-07-28
3097,208,69,2023-02-10,907520,594038,2023-03-06
3098,134,11,2023-06-11,620323,641366,
3099,444,69,2023-05-16,112121,139339,
3100,11,7,2023-08-07,524929,544225,
3101,112,17,2023-05-05,498701,499015,
3102,62,61,2023-05-28,571309,592936,
3103,344,24,2023-01-31,525216,468218,2023-07-28
3104,394,25,2023-08-10,177475,193866,
3105,330,21,2023-06-22,207466,234121,
3106,527,8,2023-04-21,663378,530347,2023-07-29
3107,512,70,2023-08-01,123351,131855,
3108,453,36,2023-05-14,441058,184787,2023-07-10
3109,653,11,2023-02-06,658689,664935,
3110,478,54,2023-06-24,787495,814110,
3111,346,11,2023-08-03,326666,336241,
3112,242,30,2023-05-31,209537,220838,
3113,377,60,2023-07-31,225398,245439,
3114,258,69,2023-06-26,986610,692916,2023-08-07
3115,349,72,2023-08-10,347983,94263,2023-08-10
3116,347,72,2023-06-02,298328,342732,
3117,408,47,2023-07-05,682033,721587,
3118,180,46,2023-06-19,912835,712770,2023-06-26
3119,354,22,2022-12-04,609916,619413,
3120,556,15,2023-08-05,767834,735618,2023-08-09
3121,741,68,2023-06-28,814784,568931,2023-07-18
3122,61,14,2023-06-22,352711,368309,
3123,169,66,2023-06-19,367833,381276,
3124,173,29,2023-04-30,974742,992469,
3125,595,3,2023-07-29,908748,484769,2023-08-01
3126,542,13,2023-07-28,828454,833478,
3127,316,29,2023-01-26,361905,374817,
3128,247,3,2023-07-24,907413,302362,2023-08-09
3129,537,12,2023-07-22,799246,354069,2023-08-11
3130,541,63,2023-04-24,492986,407445,2023-04-29
3131,625,57,2023-06-26,395015,412038,
3132,371,11,2023-08-02,431314,440295,
3133,437,5,2023-06-03,407972,205915,2023-08-08
3134,741,2,2023-05-26,466950,477535,
3135,365,37,2023-07-27,811254,818699,
3136,513,41,2023-06-24,235595,244858,
3137,18,59,2022-12-31,719486,740343,
3138,360,66,2023-07-14,744750,752372,
3139,701,1,2023-03-01,132785,145805,
3140,418,70,2023-07-05,145845,169638,
3141,129,6,2023-07-23,244910,289383,
3142,136,29,2023-07-18,907359,923947,
3143,185,34,2023-08-02,934270,198916,2023-08-08
3144,210,18,2023-06-16,561146,407959,2023-06-23
3145,656,37,2023-04-12,396218,407765,
3146,484,21,2023-04-05,985228,833728,2023-05-12
3147,493,43,2023-05-29,78481,87902,
3148,654,15,2023-01-05,158321,183177,
3149,141,56,2023-03-14,414575,456681,
3150,632,34,2023-07-30,912992,551280,2023-08-10
3151,562,18,2023-06-25,65314,69837,
3152,665,50,2023-05-23,819658,827799,
3153,599,64,2023-08-11,998868,244021,2023-08-11
3154,225,46,2023-02-27,787360,804344,
3155,242,24,2023-08-02,823592,657892,2023-08-02
3156,469,60,2023-07-27,867246,218937,2023-08-07
3157,464,22,2023-07-17,758768,760041,
3158,384,66,2023-08-09,413212,413608,
3159,295,61,2023-07-30,181262,198583,
3160,443,25,2023-05-02,646139,661060,
3161,324,1,2023-07-10,534460,548731,
3162,718,43,2023-03-14,177382,180999,
3163,255,34,2023-08-02,771468,794805,
3164,626,58,2023-04-15,65524,77835,
3165,469,43,2023-08-08,216225,206951,2023-08-08
3166,745,10,2023-06-22,852951,857440,
3167,42,73,2023-05-16,189371,201818,
3168,525,18,2023-07-23,741215,745508,
3169,173,44,2023-04-12,628341,460573,2023-06-18
3170,16,38,2023-07-06,925024,938439,
3171,736,9,2023-04-16,452974,271568,2023-05-13
3172,305,42,2023-06-24,454338,484375,
3173,387,15,2023-02-20,255190,289733,
3174,317,60,2023-02-28,523912,539382,
3175,328,37,2023-06-03,450687,475544,
3176,545,25,2023-08-03,539740,558070,
3177,547,5,2022-12-02,641957,512669,2023-03-10
3178,392,44,2023-05-23,947242,950045,
3179,326,22,2023-03-13,609520,612654,
3180,374,9,2023-04-19,642259,643092,
3181,481,12,2022-12-21,306350,335526,
3182,347,26,2023-07-29,617958,628688,
3183,608,15,2023-03-24,644436,677266,
3184,228,64,2023-05-06,413641,228482,2023-08-08
3185,618,60,2023-04-06,82963,117466,
3186,302,4,2023-03-07,172275,204283,
3187,487,45,2023-03-06,176463,206395,
3188,93,20,2023-07-20,612455,634766,
3189,140,47,2023-07-22,604483,189230,2023-08-10
3190,411,42,2023-05-13,939601,171746,2023-06-07
3191,305,14,2023-08-01,62071,81436,
3192,151,26,2023-08-04,204917,265972,
3193,300,18,2023-07-10,681848,681910,
3194,545,46,2023-07-29,180204,216737,
3195,612,5,2023-07-29,143203,150746,
3196,573,2,2023-07-20,766322,131099,2023-07-21
3197,280,9,2023-08-02,324749,334805,
3198,47,63,2022-09-05,750195,778710,
3199,346,7,2023-08-03,87715,112351,
3200,585,40,2023-08-11,302772,326066,
3201,712,20,2023-02-26,720109,749397,
3202,395,42,2022-09-28,961416,962012,
3203,174,25,2023-07-19,294091,312620,
3204,164,51,2023-06-27,864913,163848,2023-07-16
3205,181,9,2023-04-12,452405,481542,
3206,103,59,2023-07-13,268220,302913,
3207,363,43,2023-06-06,984654,374456,2023-07-13
3208,556,7,2023-06-30,659425,491819,2023-07-01
3209,565,55,2023-05-26,776604,498494,2023-07-27
3210,319,60,2023-04-17,384124,402268,
3211,656,67,2023-07-09,245309,253426,
3212,608,13,2023-04-25,317960,319538,
3213,79,21,2023-08-09,733132,199086,2023-08-10
3214,612,43,2023-08-01,813777,679787,2023-08-03
3215,275,17,2023-03-05,88334,93164,
3216,495,55,2023-07-20,119800,117204,2023-07-25
3217,494,9,2023-06-10,635360,547340,2023-07-31
3218,1,10,2023-02-22,675874,707622,
3219,83,33,2023-01-23,174144,205657,
3220,682,2,2023-04-29,476635,496912,
3221,218,70,2023-01-18,942115,945934,
3222,64,55,2023-01-28,228020,278773,
3223,621,58,2023-05-24,574979,200026,2023-07-01
3224,478,63,2023-06-03,127152,148759,
3225,725,54,2023-06-10,924590,338268,2023-07-02
3226,442,1,2023-08-06,510053,370420,2023-08-07
3227,431,26,2023-04-29,765592,87835,2023-06-14
3228,645,10,2023-04-13,448803,476021,
3229,213,45,2023-07-23,661267,603201,2023-08-11
3230,438,24,2023-07-04,246857,268486,
3231,650,66,2023-08-08,244233,259037,
3232,606,72,2023-07-26,790144,80846,2023-08-10
3233,708,51,2023-04-22,88621,91681,
3234,641,22,2023-05-05,838333,864422,
3235,315,29,2023-08-10,692630,718119,
3236,515,61,2023-05-12,866860,891547,
3237,274,12,2023-05-13,636132,380122,2023-07-28
3238,751,61,2023-08-02,546960,574340,
3239,547,5,2022-12-19,68900,85989,
3240,418,35,2023-05-14,571491,520268,2023-07-30
3241,434,72,2023-04-22,997036,878896,2023-05-28
3242,11,65,2023-02-24,249620,205951,2023-05-18
3243,112,2,2023-07-27,666280,697925,
3244,609,28,2023-05-16,910521,260873,2023-08-11
3245,734,12,2023-08-10,322113,130854,2023-08-10
3246,451,19,2023-04-15,895410,896626,
3247,480,28,2022-12-24,391174,403165,
3248,242,57,2023-06-19,785977,791775,
3249,17,46,2023-06-13,467277,477149,
3250,613,63,2023-07-02,860915,706141,2023-07-09
3251,696,6,2023-05-27,980959,200063,2023-07-05
3252,400,42,2023-06-27,457299,464545,
3253,348,47,2023-06-19,487644,490952,
3254,435,14,2023-01-18,865954,403527,2023-03-13
3255,342,68,2023-03-04,77133,129296,
3256,451,9,2023-01-20,914017,382973,2023-02-06
3257,714,65,2023-02-02,551681,580348,
3258,675,6,2023-07-03,814195,636430,2023-07-05
3259,643,64,2022-12-20,893908,498123,2023-02-23
3260,646,23,2023-06-22,160051,173668,
3261,655,8,2023-04-08,260973,283000,
3262,354,56,2022-12-21,551084,587061,
3263,164,59,2023-07-04,942909,383296,2023-08-04
3264,531,39,2023-06-22,334107,349503,
3265,671,51,2023-02-27,229513,240678,
3266,222,72,2023-05-02,669171,688049,
3267,411,65,2022-10-24,146853,129469,2023-01-01
3268,56,41,2023-03-26,172360,176637,
3269,505,49,2023-07-01,527210,544149,
3270,408,58,2023-08-08,584177,515707,2023-08-09
3271,406,31,2022-10-11,127592,136005,
3272,258,21,2023-05-04,887801,859325,2023-05-06
3273,89,56,2023-05-05,313093,70926,2023-05-28
3274,451,2,2023-04-06,554272,564652,
3275,272,65,2022-10-24,735916,766035,
3276,265,37,2023-06-17,971053,675070,2023-07-23
3277,465,11,2023-03-17,156318,175145,
3278,283,52,2023-06-16,530574,390292,2023-06-18
3279,246,38,2023-04-19,659088,672370,
3280,400,42,2023-07-05,632434,645762,
3281,534,69,2023-04-24,581463,73002,2023-07-07
3282,440,9,2023-08-07,204477,241197,
3283,408,3,2023-07-17,205384,128778,2023-07-24
3284,421,52,2023-07-01,726223,710088,2023-07-06
3285,269,68,2023-07-29,54508,83607,
3286,490,43,2023-06-29,326846,327996,
3287,407,49,2023-05-24,193451,229016,
3288,172,29,2023-07-28,916123,922717,
3289,660,66,2023-03-17,624025,320232,2023-07-09
3290,658,61,2023-05-07,813498,835300,
3291,568,49,2022-12-14,741416,756092,
3292,102,25,2023-06-20,374477,206352,2023-08-05
3293,181,10,2023-04-17,152641,166255,
3294,266,17,2023-06-05,727606,732168,
3295,496,34,2023-06-09,526895,556055,
3296,312,51,2023-01-09,873817,531087,2023-04-16
3297,34,5,2023-08-11,936383,806238,2023-08-11
3298,187,32,2023-05-12,250489,245991,2023-07-15
3299,129,2,2023-08-05,523055,535023,
3300,170,2,2023-07-20,186428,117650,2023-07-29
3301,246,10,2023-06-07,222349,236925,
3302,507,36,2023-08-02,764509,193755,2023-08-10
3303,23,9,2023-04-03,945057,775538,2023-06-23
3304,744,46,2023-07-09,721121,249003,2023-08-03
3305,454,36,2022-09-30,139861,140267,
3306,634,42,2023-08-09,55422,64243,
3307,710,35,2023-05-06,81690,133160,
3308,717,65,2022-11-20,985115,998951,
3309,320,39,2023-07-21,620404,660930,
3310,463,10,2023-07-18,222192,222340,
3311,161,57,2023-08-08,670493,160426,2023-08-08
3312,584,26,2023-05-05,334122,204751,2023-06-08
3313,419,40,2023-05-05,997691,1000354,
3314,449,22,2023-07-18,885850,889311,
3315,472,4,2023-07-13,862736,356219,2023-08-03
3316,304,50,2023-06-13,296883,318607,
3317,515,14,2023-05-07,586025,600476,
3318,378,43,2023-04-01,897158,905811,
3319,462,6,2023-04-05,985564,989490,
3320,157,15,2023-08-01,139860,32272,2023-08-04
3321,664,3,2023-08-07,971803,981432,
3322,4,51,2023-05-24,598027,277330,2023-06-16
3323,111,30,2023-07-10,833799,840161,
3324,221,25,2023-07-09,238002,246899,
3325,527,53,2023-07-06,641766,645441,
3326,33,61,2023-08-07,558943,574763,
3327,661,45,2023-05-24,604154,157904,2023-05-26
3328,12,66,2022-11-10,246846,276008,
3329,425,38,2023-06-16,944683,960807,
3330,302,61,2023-02-16,904885,916463,
3331,175,67,2023-07-08,983819,494146,2023-07-31
3332,565,48,2023-03-28,495496,513015,
3333,707,18,2023-07-10,567110,604366,
3334,122,51,2023-06-22,179908,217875,
3335,132,57,2023-06-10,894411,901991,
3336,579,52,2023-04-16,950020,955520,
3337,54,38,2023-08-04,722884,728351,
3338,496,72,2023-08-05,78946,85341,
3339,298,2,2023-07-23,252201,229939,2023-08-09
3340,341,57,2023-08-09,986308,647717,2023-08-09
3341,121,49,2023-06-23,63029,96592,
3342,614,1,2023-05-18,435891,437247,
3343,483,73,2023-07-17,344607,350220,
3344,579,1,2023-04-13,755998,151262,2023-05-24
3345,726,69,2023-07-23,408179,435745,
3346,193,10,2023-08-06,228129,230680,
3347,313,10,2023-07-19,596438,276230,2023-08-01
3348,164,27,2023-05-17,443182,457532,
3349,270,26,2022-10-22,919527,815405,2023-07-19
3350,581,45,2023-02-03,404087,408078,
3351,626,73,2023-06-29,123153,134229,
3352,147,68,2023-05-19,461768,464976,
3353,230,32,2023-03-13,590300,616955,
3354,462,8,2023-02-19,742624,778088,
3355,191,12,2023-07-10,669607,709575,
3356,717,27,2022-10-26,702375,724001,
3357,161,9,2023-08-10,382306,409474,
3358,336,46,2023-07-22,302594,315337,
3359,733,24,2023-08-05,788312,112049,2023-08-10
3360,392,61,2023-01-27,814497,525885,2023-08-07
3361,314,9,2023-08-06,717703,744144,
3362,660,28,2023-02-26,594892,606755,
3363,107,52,2023-06-17,613196,636160,
3364,724,67,2023-05-18,730287,759458,
3365,543,49,2023-07-18,988441,992647,
3366,666,25,2023-06-01,530195,543862,
3367,591,28,2023-01-19,369819,52475,2023-03-25
3368,41,46,2023-06-19,402992,410311,
3369,420,24,2023-03-18,444410,471277,
3370,106,54,2023-07-08,113581,138721,
3371,447,55,2023-07-31,385523,407734,
3372,217,45,2023-02-04,690866,491575,2023-05-23
3373,602,69,2023-05-18,763156,497265,2023-07-10
3374,366,64,2023-08-06,519934,551925,
3375,408,40,2023-08-11,172844,205386,
3376,407,25,2023-05-19,961103,427053,2023-08-11
3377,79,22,2023-06-23,112591,115063,
3378,713,31,2023-05-03,507589,509802,
3379,673,45,2023-05-07,534324,546009,
3380,94,5,2023-02-28,277536,277798,
3381,726,63,2023-06-01,270017,293966,
3382,182,1,2023-08-08,857904,203361,2023-08-09
3383,197,70,2023-04-24,772071,309852,2023-08-05
3384,756,41,2023-04-06,354170,241305,2023-05-20
3385,14,57,2023-07-08,562438,569444,
3386,718,3,2023-04-18,138780,138869,
3387,33,43,2023-08-07,462981,463669,
3388,750,69,2023-01-03,401427,68069,2023-05-16
3389,112,59,2023-06-04,888720,640897,2023-07-30
3390,383,68,2023-01-12,952144,811165,2023-07-22
3391,553,19,2022-11-08,934011,905589,2023-03-16
3392,664,20,2023-08-08,908181,248634,2023-08-08
3393,95,34,2023-07-27,575005,587223,
3394,492,6,2023-02-24,755088,753033,2023-08-05
3395,592,24,2023-02-28,378400,383108,
3396,54,22,2023-07-28,604001,145037,2023-08-07
3397,421,34,2023-06-28,332186,334106,
3398,310,33,2023-07-13,651031,670446,
3399,484,53,2023-04-19,100674,122942,
3400,676,1,2023-08-04,141484,142337,
3401,182,72,2023-08-09,233193,254841,
3402,369,43,2023-04-18,843570,499984,2023-05-24
3403,69,52,2023-06-25,505604,481638,2023-06-25
3404,304,8,2023-05-28,881095,128597,2023-07-23
3405,492,47,2023-05-21,652761,657353,
3406,652,60,2022-12-23,382650,106891,2023-08-06
3407,583,32,2023-07-10,708490,50578,2023-08-02
3408,278,45,2023-05-21,382198,404991,
3409,664,20,2023-08-11,566501,609185,
3410,72,5,2023-08-09,923918,786721,2023-08-11
3411,406,21,2022-12-31,166482,209039,
3412,317,41,2023-05-19,114305,114920,
3413,615,37,2023-07-30,197567,230385,
3414,738,32,2023-05-05,307175,335764,
3415,560,68,2023-01-16,940890,58758,2023-05-31
3416,623,67,2023-03-12,547803,569245,
3417,53,19,2023-08-09,737068,243754,2023-08-10
3418,649,18,2023-04-10,351391,366897,
3419,361,11,2023-05-12,164590,180786,
3420,109,15,2023-06-03,994934,495785,2023-06-23
3421,128,9,2023-01-27,997451,1002945,
3422,496,30,2023-05-01,499839,503899,
3423,494,64,2023-05-31,785884,793011,
3424,139,10,2023-05-29,656422,120065,2023-08-05
3425,738,35,2023-07-20,178859,215951,
3426,415,38,2023-01-15,588728,258972,2023-08-06
3427,701,31,2023-06-15,677686,240220,2023-07-21
3428,488,40,2022-10-11,590883,365876,2022-12-17
3429,609,13,2023-07-01,979989,986303,
3430,158,41,2023-04-15,530263,560918,
3431,658,37,2022-12-08,385533,424838,
3432,399,56,2023-01-11,327876,341562,
3433,532,25,2023-07-30,220483,230114,
3434,490,60,2023-01-24,395604,441603,
3435,721,34,2023-06-27,217327,135973,2023-08-03
3436,326,51,2022-12-28,585565,479781,2023-07-28
3437,626,38,2023-05-08,586316,589680,
3438,145,40,2023-08-11,512742,547123,
3439,669,66,2023-08-09,715454,740414,
3440,248,36,2023-08-02,755084,464795,2023-08-07
3441,80,40,2023-06-14,136609,140963,
3442,549,1,2023-03-26,701045,713578,
3443,246,46,2023-08-03,665378,493663,2023-08-05
3444,492,11,2023-06-22,832252,841608,
3445,721,24,2023-06-10,838543,55783,2023-06-13
3446,487,32,2023-08-04,634147,661093,
3447,350,32,2023-07-13,904240,920746,
3448,313,70,2023-07-19,565298,581540,
3449,279,35,2023-08-03,695365,264980,2023-08-07
3450,155,52,2022-12-04,894779,597593,2023-07-09
3451,701,46,2023-03-26,972667,840984,2023-07-18
3452,563,13,2023-05-03,255279,290892,
3453,527,12,2023-07-22,901496,791406,2023-08-03
3454,163,36,2022-10-15,476835,503481,
3455,359,54,2023-08-10,906674,630480,2023-08-10
3456,608,1,2023-01-29,748860,778438,
3457,36,55,2022-12-22,499236,502927,
3458,186,48,2022-11-07,115089,137520,
3459,408,6,2023-08-09,354091,397721,
3460,693,29,2023-03-25,819221,66125,2023-08-11
3461,642,41,2023-07-27,925349,535002,2023-08-02
3462,178,18,2023-07-08,310095,322363,
3463,263,72,2023-03-29,853772,864567,
3464,754,44,2023-06-25,939091,427981,2023-07-09
3465,434,61,2023-03-23,334063,152065,2023-08-04
3466,691,7,2023-06-10,488752,495468,
3467,80,19,2023-04-06,113707,168185,
3468,296,39,2023-04-13,301342,314463,
3469,600,52,2023-06-20,137291,140858,
3470,645,11,2023-04-15,972405,651753,2023-05-27
3471,247,56,2023-07-26,657346,685360,
3472,276,21,2023-07-17,978968,979397,
3473,484,37,2023-03-24,333068,355117,
3474,577,19,2022-12-14,56531,85642,
3475,756,4,2023-07-31,389661,418365,
3476,377,34,2023-08-05,551128,282357,2023-08-08
3477,309,44,2023-06-13,441767,454712,
3478,498,64,2023-03-14,589227,594825,
3479,731,12,2023-07-21,454469,473463,
3480,92,31,2023-07-17,448735,283447,2023-07-31
3481,307,22,2023-06-07,523658,534668,
3482,652,73,2023-05-09,734919,38016,2023-07-29
3483,211,70,2023-08-09,970161,973354,
3484,617,57,2023-08-10,313415,235656,2023-08-10
3485,576,8,2023-05-20,996575,249178,2023-07-07
3486,536,13,2023-07-27,138290,194888,
3487,206,15,2022-12-10,797314,279266,2023-02-10
3488,206,62,2023-01-12,531890,222163,2023-06-05
3489,212,49,2023-04-23,99369,107788,
3490,285,54,2023-01-26,697447,720621,
3491,245,20,2023-02-12,925024,930084,
3492,625,70,2023-06-23,306781,334256,
3493,561,53,2023-08-04,979923,57490,2023-08-10
3494,567,69,2023-07-17,769380,504535,2023-07-21
3495,415,27,2023-07-08,981124,653349,2023-07-09
3496,666,45,2023-07-04,99933,141623,
3497,621,44,2023-04-28,518808,529743,
3498,671,18,2023-04-11,728152,733328,
3499,110,72,2022-08-27,730937,734850,
3500,568,29,2023-03-03,713069,563175,2023-07-20
3501,83,30,2023-02-26,507871,525420,
3502,404,13,2023-04-25,128647,69736,2023-06-03
3503,89,29,2023-04-23,437611,450847,
3504,361,58,2023-06-24,860419,867744,
3505,186,64,2023-05-12,241561,262912,
3506,640,24,2022-11-09,697268,430525,2023-05-06
3507,628,36,2023-07-16,825322,546402,2023-08-08
3508,67,45,2023-07-29,791940,608854,2023-08-01
3509,214,55,2023-05-13,573056,598581,
3510,378,40,2023-05-10,122856,171377,
3511,572,71,2023-07-27,878585,276422,2023-07-28
3512,120,13,2022-12-31,239577,251873,
3513,74,44,2023-07-29,764670,489879,2023-08-01
3514,298,38,2023-07-20,519695,235055,2023-08-10
3515,197,25,2023-04-24,394859,221883,2023-08-08
3516,228,30,2023-02-12,142250,176100,
3517,520,7,2023-07-17,383836,384255,
3518,60,56,2022-10-07,969783,671160,2023-06-19
3519,639,36,2023-08-10,129174,172830,
3520,563,63,2023-08-05,173629,179697,
3521,34,44,2023-08-11,801337,816293,
3522,309,62,2023-02-27,894136,900006,
3523,622,8,2023-04-07,321263,366171,
3524,486,1,2023-04-01,698447,702609,
3525,503,46,2023-02-13,253255,256664,
3526,616,36,2023-08-08,501468,50249,2023-08-10
3527,379,14,2023-05-14,206113,235579,
3528,489,72,2023-02-07,203737,233869,
3529,585,23,2023-06-09,145040,165948,
3530,686,14,2022-12-10,135994,145257,
3531,252,37,2023-08-09,839518,870086,
3532,592,25,2023-02-26,128907,139078,
3533,726,45,2023-04-19,832701,358021,2023-06-13
3534,671,21,2023-05-30,67226,90321,
3535,639,60,2022-12-19,778524,788886,
3536,173,49,2023-03-24,749335,161645,2023-05-17
3537,369,50,2023-02-21,728940,734424,
3538,379,39,2023-04-20,877310,898679,
3539,698,66,2023-07-07,363472,363990,
3540,578,36,2023-08-07,503864,540698,
3541,698,15,2023-06-08,248594,261268,
3542,447,4,2023-07-18,427000,81375,2023-08-11
3543,558,5,2023-03-25,127726,145287,
3544,455,3,2023-01-06,233068,72084,2023-05-07
3545,630,50,2023-04-20,211241,241073,
3546,63,56,2023-07-17,787562,794001,
3547,564,61,2023-03-11,849542,748565,2023-07-21
3548,158,66,2023-06-13,803996,830293,
3549,102,5,2023-04-05,365964,403609,
3550,383,14,2023-07-10,747226,767198,
3551,537,41,2023-08-11,383977,387615,
3552,640,48,2023-01-31,137018,171929,
3553,650,49,2023-08-07,784605,805628,
3554,462,38,2023-04-28,233130,252476,
3555,97,8,2023-06-02,455722,321471,2023-07-31
3556,727,4,2023-07-02,984023,991020,
3557,509,7,2023-07-07,243800,244087,
3558,80,43,2023-03-17,995858,733604,2023-04-21
3559,266,32,2023-08-01,652801,80143,2023-08-05
3560,425,11,2023-07-26,411935,419530,
3561,699,42,2023-08-02,324278,349827,
3562,234,62,2023-01-18,761908,769364,
3563,232,18,2023-07-25,841249,851410,
3564,273,47,2023-06-01,141399,195617,
3565,581,51,2023-07-14,587973,595535,
3566,247,1,2023-07-19,879880,900349,
3567,216,41,2023-05-27,242106,273170,
3568,549,14,2023-05-23,694646,208528,2023-08-08
3569,632,35,2023-08-10,119963,121702,
3570,405,39,2023-07-03,84035,110750,
3571,701,72,2023-06-23,574682,595098,
3572,190,39,2023-04-24,289381,302932,
3573,422,5,2023-07-10,717250,347547,2023-07-23
3574,619,30,2023-03-24,682982,694691,
3575,289,6,2023-08-10,103965,126335,
3576,408,34,2023-06-28,586440,621974,
3577,538,29,2022-11-11,752879,626552,2023-04-10
3578,296,62,2023-05-10,528474,289986,2023-05-27
3579,85,10,2023-07-05,589410,414590,2023-07-10
3580,191,65,2023-05-18,533589,365476,2023-07-17
3581,525,9,2023-03-31,473936,488206,
3582,351,50,2023-05-06,616492,622855,
3583,65,46,2023-05-21,342908,359652,
3584,180,58,2023-05-05,812125,817864,
